main_category,sub_category,sub_category_image_url,product_name,brand,price,original_price,quantity,rating,stock_status,product_url,image_url
"Tea, Coffee & More",Top Picks,"https://cdn.zeptonow.com/production/tr:w-90,ar-120-120,pr-true,f-auto,q-80/cms/sub_category/168.png",iD Fresh Strong Filter Coffee,iD,55,55,1 pack (5 pcs),4.5 (7.2k),In Stock,https://www.zeptonow.com/pn/id-fresh-strong-filter-coffee/pvid/6b60c3ec-b1be-420b-b61d-e25f1ee18b7d,"https://cdn.zeptonow.com/production/tr:w-1280,ar-2400-2400,pr-true,f-auto,q-80/cms/product_variant/11428d2a-6fa4-46d5-b7e4-79d277e8665d.jpg"
"Tea, Coffee & More",Top Picks,"https://cdn.zeptonow.com/production/tr:w-90,ar-120-120,pr-true,f-auto,q-80/cms/sub_category/168.png",Rage Coffee Assorted Blend Sachets - Pack Of 20,Rage,94,104,30 g,3.9 (135),In Stock,https://www.zeptonow.com/pn/rage-coffee-assorted-blend-sachets-pack-of-20/pvid/77ff073f-6b7e-45d3-acee-adbbff017b49,"https://cdn.zeptonow.com/production/tr:w-1280,ar-2000-2000,pr-true,f-auto,q-80/cms/product_variant/19870f8d-5f1a-4f29-bf25-aa8a712bc7e0.jpg"
"Tea, Coffee & More",Top Picks,"https://cdn.zeptonow.com/production/tr:w-90,ar-120-120,pr-true,f-auto,q-80/cms/sub_category/168.png",Country Bean Caramel Blend Instant Coffee,Country,293,325,50 g,4.7 (863),In Stock,https://www.zeptonow.com/pn/country-bean-caramel-blend-instant-coffee/pvid/dcaca69a-9a9b-4612-8821-e1fe7472e90c,"https://cdn.zeptonow.com/production/tr:w-1280,ar-1080-1080,pr-true,f-auto,q-80/cms/product_variant/da793764-694c-420b-9d22-829871e4520b.jpg"
"Tea, Coffee & More",Top Picks,"https://cdn.zeptonow.com/production/tr:w-90,ar-120-120,pr-true,f-auto,q-80/cms/sub_category/168.png",Country Bean Strawberry Blend Instant Coffee,Country,293,325,50 g,4.3 (277),In Stock,https://www.zeptonow.com/pn/country-bean-strawberry-blend-instant-coffee/pvid/dc1a2a0c-30cd-48d4-bb4e-75bb736ca720,"https://cdn.zeptonow.com/production/tr:w-1280,ar-1080-1080,pr-true,f-auto,q-80/cms/product_variant/dee912e4-2abd-421c-b6d6-6a353b40341a.jpg"
"Tea, Coffee & More",Top Picks,"https://cdn.zeptonow.com/production/tr:w-90,ar-120-120,pr-true,f-auto,q-80/cms/sub_category/168.png",Blue Tokai Easy Pour Vienna Dark Chocolate Dark Roast Hot Brew Coffee,Blue,270,300,55 g,4.8 (319),In Stock,https://www.zeptonow.com/pn/blue-tokai-easy-pour-vienna-dark-chocolate-dark-roast-hot-brew-coffee/pvid/521de474-c357-493d-aaaf-1e144fd3050e,"https://cdn.zeptonow.com/production/tr:w-1280,ar-1500-1500,pr-true,f-auto,q-80/cms/product_variant/d27a3207-1ebc-4b83-b7ff-4f594549f00d.jpeg"
"Tea, Coffee & More",Top Picks,"https://cdn.zeptonow.com/production/tr:w-90,ar-120-120,pr-true,f-auto,q-80/cms/sub_category/168.png",Colombian Brew Pure Classic Instant Coffee,Colombian,158,225,45 g,4.5 (457),In Stock,https://www.zeptonow.com/pn/colombian-brew-pure-classic-instant-coffee/pvid/0b895f6a-2227-4206-82cb-78491f7ac6f5,"https://cdn.zeptonow.com/production/tr:w-1280,ar-2442-2293,pr-true,f-auto,q-80/cms/product_variant/14e36e55-8e9e-4607-bfc3-d4bf6aaef54f.jpeg"
"Tea, Coffee & More",Top Picks,"https://cdn.zeptonow.com/production/tr:w-90,ar-120-120,pr-true,f-auto,q-80/cms/sub_category/168.png",Nescafe Classic Black Roast Instant Coffee | Rich & Strong,Nescafe,533,585,90 g,4.7 (558),In Stock,https://www.zeptonow.com/pn/nescafe-classic-black-roast-instant-coffee-rich-strong/pvid/80a4b8a8-8675-4c0d-8e51-814aeac069b8,"https://cdn.zeptonow.com/production/tr:w-1280,ar-1000-1000,pr-true,f-auto,q-80/cms/product_variant/2ee9ce9f-e398-4d94-b957-8048bba2169e.jpeg"
"Tea, Coffee & More",Top Picks,"https://cdn.zeptonow.com/production/tr:w-90,ar-120-120,pr-true,f-auto,q-80/cms/sub_category/168.png",Nescafe Classic - Instant Coffee Powder - 100% Pure Coffee,Nescafe,235,235,45 g,4.6 (4.2k),In Stock,https://www.zeptonow.com/pn/nescafe-classic-instant-coffee-powder-100-pure-coffee/pvid/3e4bbfa2-22e5-44f0-98e9-3a8606683a3e,"https://cdn.zeptonow.com/production/tr:w-1280,ar-2000-2000,pr-true,f-auto,q-80/cms/product_variant/55c9e340-92d9-40b2-8d08-b0b9d85ce21e.jpeg"
"Tea, Coffee & More",Top Picks,"https://cdn.zeptonow.com/production/tr:w-90,ar-120-120,pr-true,f-auto,q-80/cms/sub_category/168.png",Tata Coffee Gold Hazelnut Instant Coffee,Tata,391,440,50 g,4.2 (391),In Stock,https://www.zeptonow.com/pn/tata-coffee-gold-hazelnut-instant-coffee/pvid/62fd02d7-bb34-4802-b617-b5dacca0fa92,"https://cdn.zeptonow.com/production/tr:w-1280,ar-1200-1200,pr-true,f-auto,q-80/cms/product_variant/4a98bb78-1bf5-4967-9cae-60fc5fe82512.jpeg"
"Tea, Coffee & More",Top Picks,"https://cdn.zeptonow.com/production/tr:w-90,ar-120-120,pr-true,f-auto,q-80/cms/sub_category/168.png",Cothas Decoction Medium Roast Coffee Premix,Cothas,80,80,200 ml,4.7 (763),In Stock,https://www.zeptonow.com/pn/cothas-decoction-medium-roast-coffee-premix/pvid/ff148ae2-9839-4766-84b1-2a73dddaec14,"https://cdn.zeptonow.com/production/tr:w-1280,ar-900-900,pr-true,f-auto,q-80/inventory/product/fc61b27e-ee4f-49a2-af5a-0b4ba5e80990-/tmp/20221226-090056.jpeg"
