main_category,sub_category,sub_category_image_url,product_name,brand,price,original_price,quantity,rating,stock_status,product_url,image_url
Cold Drinks & Juices,Top Picks,"https://cdn.zeptonow.com/production/tr:w-90,ar-500-500,pr-true,f-auto,q-80/cms/sub_category/aefb7b57-3681-4bfe-88d9-d2cc3ce9e038.png",Bisleri Packaged Drinking Water,Bisleri,75,75,5 L,4.7 (32.5k),In Stock,https://www.zeptonow.com/pn/bisleri-packaged-drinking-water/pvid/02301ce1-e2ee-45f5-8761-39dfe0cc68f9,"https://cdn.zeptonow.com/production/tr:w-1280,ar-1000-1000,pr-true,f-auto,q-80/cms/product_variant/c6844aed-07b0-4545-ab18-9d00abe2b518.jpeg"
Cold Drinks & Juices,Top Picks,"https://cdn.zeptonow.com/production/tr:w-90,ar-500-500,pr-true,f-auto,q-80/cms/sub_category/aefb7b57-3681-4bfe-88d9-d2cc3ce9e038.png",Fast&Up Nightout Instant Hangover Relief Drink,Fast&Up,138,149,1 pack (4 pcs),4.7 (419),In Stock,https://www.zeptonow.com/pn/fastup-nightout-instant-hangover-relief-drink/pvid/0676c7f0-42a1-4057-b928-5b314d5cf05d,"https://cdn.zeptonow.com/production/tr:w-1280,ar-1500-1500,pr-true,f-auto,q-80/cms/product_variant/f8306fed-bc8c-4700-abe5-e18a2fca2f79.jpeg"
Cold Drinks & Juices,Top Picks,"https://cdn.zeptonow.com/production/tr:w-90,ar-500-500,pr-true,f-auto,q-80/cms/sub_category/aefb7b57-3681-4bfe-88d9-d2cc3ce9e038.png",7UP Nimbooz Soft Drink,7UP,25,25,350 ml,4.7 (53.3k),In Stock,https://www.zeptonow.com/pn/7up-nimbooz-soft-drink/pvid/5958fc48-7c79-46e4-a5f0-b752158eacab,"https://cdn.zeptonow.com/production/tr:w-1280,ar-2000-2000,pr-true,f-auto,q-80/cms/product_variant/bc676e74-670c-4eb0-b36d-ac4182a75539.jpeg"
Cold Drinks & Juices,Top Picks,"https://cdn.zeptonow.com/production/tr:w-90,ar-500-500,pr-true,f-auto,q-80/cms/sub_category/aefb7b57-3681-4bfe-88d9-d2cc3ce9e038.png",Pepsi Black Cola Diet Soft Drink,Pepsi,39,40,300 ml,4.5 (20.4k),In Stock,https://www.zeptonow.com/pn/pepsi-black-cola-diet-soft-drink/pvid/c6ddb7ce-ffe7-495d-bcbd-5e8697db0e78,"https://cdn.zeptonow.com/production/tr:w-1280,ar-1200-1200,pr-true,f-auto,q-80/cms/product_variant/7fdbc15f-6f61-4a67-ae75-71dbdd2f8d74.jpeg"
Cold Drinks & Juices,Top Picks,"https://cdn.zeptonow.com/production/tr:w-90,ar-500-500,pr-true,f-auto,q-80/cms/sub_category/aefb7b57-3681-4bfe-88d9-d2cc3ce9e038.png",Bisleri Packaged Drinking Water,Bisleri,143,144,24 x 250 ml,4.7 (14.2k),In Stock,https://www.zeptonow.com/pn/bisleri-packaged-drinking-water/pvid/202fd691-9388-4c9f-9b4c-c22e1772a0a8,"https://cdn.zeptonow.com/production/tr:w-1280,ar-1000-1000,pr-true,f-auto,q-80/cms/product_variant/44d1fc56-68e3-4abe-937a-f59a3d041e61.jpeg"
Cold Drinks & Juices,Top Picks,"https://cdn.zeptonow.com/production/tr:w-90,ar-500-500,pr-true,f-auto,q-80/cms/sub_category/aefb7b57-3681-4bfe-88d9-d2cc3ce9e038.png",Only Earth Organic Coconut Drink,Only,259,295,1 L,4.7 (122),In Stock,https://www.zeptonow.com/pn/only-earth-organic-coconut-drink/pvid/7e1d7282-d490-4373-a4c7-1c7e44976830,"https://cdn.zeptonow.com/production/tr:w-1280,ar-2400-2400,pr-true,f-auto,q-80/cms/product_variant/86e85ad0-01e9-4b38-bb4e-ee28f193fe4e.jpeg"
Cold Drinks & Juices,Top Picks,"https://cdn.zeptonow.com/production/tr:w-90,ar-500-500,pr-true,f-auto,q-80/cms/sub_category/aefb7b57-3681-4bfe-88d9-d2cc3ce9e038.png",Mountain Dew Lemon Soft Drink,Mountain,39,40,300 ml,4.7 (17.8k),In Stock,https://www.zeptonow.com/pn/mountain-dew-lemon-soft-drink/pvid/63d079a8-164e-4679-848f-ecc84e460b40,"https://cdn.zeptonow.com/production/tr:w-1280,ar-1667-1667,pr-true,f-auto,q-80/cms/product_variant/35afa003-ea86-4f87-914a-e7b2919a0b6f.jpeg"
Cold Drinks & Juices,Top Picks,"https://cdn.zeptonow.com/production/tr:w-90,ar-500-500,pr-true,f-auto,q-80/cms/sub_category/aefb7b57-3681-4bfe-88d9-d2cc3ce9e038.png",Bisleri Packaged Drinking Water,Bisleri,30,30,2 l,4.7 (64.6k),In Stock,https://www.zeptonow.com/pn/bisleri-packaged-drinking-water/pvid/d565b64e-9cc5-4b0d-9189-35129776abdb,"https://cdn.zeptonow.com/production/tr:w-1280,ar-1200-1200,pr-true,f-auto,q-80/cms/product_variant/395a241e-19a2-418f-a099-7c208bb62f48.jpeg"
Cold Drinks & Juices,Top Picks,"https://cdn.zeptonow.com/production/tr:w-90,ar-500-500,pr-true,f-auto,q-80/cms/sub_category/aefb7b57-3681-4bfe-88d9-d2cc3ce9e038.png",Hershey's Chocolate Milkshake,Hershey's,34,40,180 ml,4.5 (19.8k),In Stock,https://www.zeptonow.com/pn/hersheys-chocolate-milkshake/pvid/88e09c4d-9227-43b4-81bf-6299d92a654a,"https://cdn.zeptonow.com/production/tr:w-1280,ar-1200-1200,pr-true,f-auto,q-80/cms/product_variant/f70bf485-7287-43d7-a450-3270b24cf9c1.jpeg"
Cold Drinks & Juices,Top Picks,"https://cdn.zeptonow.com/production/tr:w-90,ar-500-500,pr-true,f-auto,q-80/cms/sub_category/aefb7b57-3681-4bfe-88d9-d2cc3ce9e038.png",Fast&Up Reload Low Sugar Energy Drink - Tasty Lemon Blast,Fast&Up,47,60,500 ml,4.9 (3.5k),In Stock,https://www.zeptonow.com/pn/fastup-reload-low-sugar-energy-drink-tasty-lemon-blast/pvid/31316fb3-ad57-4f0d-8c84-1c58022cb5ef,"https://cdn.zeptonow.com/production/tr:w-1280,ar-2400-2400,pr-true,f-auto,q-80/cms/product_variant/0378fe9b-8a27-40d6-89ec-56de9de43b3f.jpeg"
